[k](T+),F(S+),S+,[K-k](T-),F(S-),S-,S+ U S-,F(S+ U S-),graphid
6,19.0,"{0, 38, 39, 9, 24, 28}",0,16.666666666666664,set(),"{0, 38, 39, 24, 9, 28}",19.0,1
0,34.65,set(),0,34.65,set(),set(),34.65,2
0,34.65,set(),2,35.98333333333334,"{26, 3}","{26, 3}",35.98333333333334,2
1,36.75,{28},1,34.65,{26},"{26, 28}",36.75,2
2,36.75,"{33, 28}",0,34.65,set(),"{33, 28}",36.75,2
0,34.65,set(),4,35.98333333333334,"{26, 3, 34, 37}","{26, 3, 34, 37}",35.98333333333334,2
1,36.75,{28},3,35.98333333333334,"{26, 3, 34}","{26, 3, 28, 34}",37.583333333333336,2
2,36.75,"{33, 28}",2,35.98333333333334,"{26, 3}","{33, 26, 3, 28}",37.583333333333336,2
3,38.083333333333336,"{0, 33, 28}",1,34.65,{26},"{0, 33, 26, 28}",38.083333333333336,2
4,39.0,"{0, 33, 28, 7}",0,34.65,set(),"{0, 33, 28, 7}",39.0,2
0,34.65,set(),6,35.98333333333334,"{34, 3, 36, 37, 26, 29}","{34, 3, 36, 37, 26, 29}",35.98333333333334,2
1,36.75,{28},5,35.98333333333334,"{34, 3, 36, 37, 26}","{34, 3, 36, 37, 26, 28}",37.583333333333336,2
2,36.75,"{33, 28}",4,35.98333333333334,"{26, 3, 34, 37}","{33, 34, 3, 37, 26, 28}",37.583333333333336,2
3,38.083333333333336,"{0, 33, 28}",3,35.98333333333334,"{26, 3, 34}","{0, 33, 34, 3, 26, 28}",38.916666666666664,2
4,39.0,"{0, 33, 28, 7}",2,35.98333333333334,"{26, 3}","{0, 33, 3, 7, 26, 28}",39.833333333333336,2
5,39.0,"{0, 33, 6, 7, 28}",1,34.65,{26},"{0, 33, 6, 7, 26, 28}",39.0,2
6,39.0,"{0, 33, 6, 7, 28, 31}",0,34.65,set(),"{0, 33, 6, 7, 28, 31}",39.0,2
0,53.19119769119769,set(),0,53.19119769119769,set(),set(),53.19119769119769,3
0,53.19119769119769,set(),2,57.876515151515136,"{8, 3}","{8, 3}",57.876515151515136,3
1,53.19119769119769,{18},1,53.19119769119769,{8},"{8, 18}",53.19119769119769,3
2,53.85786435786435,"{1, 18}",0,53.19119769119769,set(),"{1, 18}",53.85786435786435,3
0,53.19119769119769,set(),4,62.45737595737594,"{8, 10, 3, 29}","{8, 10, 3, 29}",62.45737595737594,3
1,53.19119769119769,{18},3,58.74873737373736,"{8, 3, 29}","{8, 18, 3, 29}",58.74873737373736,3
2,53.85786435786435,"{1, 18}",2,57.876515151515136,"{8, 3}","{8, 1, 18, 3}",58.5431818181818,3
3,58.05357142857142,"{0, 1, 18}",1,53.19119769119769,{8},"{0, 1, 18, 8}",58.05357142857142,3
4,58.05357142857142,"{0, 1, 18, 24}",0,53.19119769119769,set(),"{0, 1, 18, 24}",58.05357142857142,3
0,53.19119769119769,set(),6,64.57404262404259,"{3, 37, 8, 10, 29, 30}","{3, 37, 8, 10, 29, 30}",64.57404262404259,3
1,53.19119769119769,{18},5,63.874042624042595,"{3, 37, 8, 10, 29}","{18, 3, 37, 8, 10, 29}",63.874042624042595,3
2,53.85786435786435,"{1, 18}",4,62.45737595737594,"{8, 10, 3, 29}","{1, 18, 3, 8, 10, 29}",62.95737595737594,3
3,58.05357142857142,"{0, 1, 18}",3,58.74873737373736,"{8, 3, 29}","{0, 1, 18, 3, 8, 29}",62.58095238095237,3
4,58.05357142857142,"{0, 1, 18, 24}",2,57.876515151515136,"{8, 3}","{0, 1, 18, 3, 24, 8}",62.014285714285705,3
5,62.96547619047619,"{0, 1, 6, 18, 24}",1,53.19119769119769,{8},"{0, 1, 18, 6, 24, 8}",62.96547619047619,3
6,63.44166666666666,"{0, 1, 33, 6, 18, 24}",0,53.19119769119769,set(),"{0, 1, 33, 18, 6, 24}",63.44166666666666,3
0,75.87098595848592,set(),0,75.87098595848592,set(),set(),75.87098595848592,4
0,75.87098595848592,set(),2,77.42271617271615,"{8, 37}","{8, 37}",77.42271617271615,4
1,92.11300366300367,{6},1,76.79793262293259,{37},"{37, 6}",92.72635142635144,4
2,97.79761904761904,"{0, 6}",0,75.87098595848592,set(),"{0, 6}",97.79761904761904,4
0,75.87098595848592,set(),4,82.89390886890887,"{8, 3, 37, 15}","{8, 3, 37, 15}",82.89390886890887,4
1,92.11300366300367,{6},3,82.89390886890887,"{8, 3, 37}","{8, 3, 37, 6}",96.80566655566658,4
2,97.79761904761904,"{0, 6}",2,77.42271617271615,"{8, 37}","{0, 8, 37, 6}",98.23571428571428,4
3,98.89761904761903,"{0, 27, 6}",1,76.79793262293259,{37},"{0, 27, 37, 6}",99.23571428571428,4
4,104.1452380952381,"{0, 27, 6, 7}",0,75.87098595848592,set(),"{0, 27, 6, 7}",104.1452380952381,4
0,75.87098595848592,set(),6,84.12332063361474,"{32, 3, 37, 8, 14, 15}","{32, 3, 37, 8, 14, 15}",84.12332063361474,4
1,92.11300366300367,{6},5,83.28998730028142,"{3, 37, 8, 14, 15}","{3, 37, 6, 8, 14, 15}",97.12233322233324,4
2,97.79761904761904,"{0, 6}",4,82.89390886890887,"{8, 3, 37, 15}","{0, 3, 37, 6, 8, 15}",100.82976190476191,4
3,98.89761904761903,"{0, 27, 6}",3,82.89390886890887,"{8, 3, 37}","{0, 3, 37, 6, 8, 27}",101.9297619047619,4
4,104.1452380952381,"{0, 27, 6, 7}",2,77.42271617271615,"{8, 37}","{0, 37, 6, 7, 8, 27}",104.41190476190476,4
5,106.06190476190476,"{0, 6, 39, 7, 27}",1,76.79793262293259,{37},"{0, 7, 37, 6, 39, 27}",106.22857142857143,4
6,109.83333333333331,"{0, 6, 39, 7, 27, 28}",0,75.87098595848592,set(),"{0, 7, 6, 39, 27, 28}",109.83333333333331,4
0,86.85692094283428,set(),0,86.85692094283428,set(),set(),86.85692094283428,5
0,86.85692094283428,set(),2,90.94068137819318,"{8, 36}","{8, 36}",90.94068137819318,5
1,119.31347402597405,{6},1,88.86385553805465,{36},"{36, 6}",120.07417998668001,5
2,126.6974386724387,"{0, 6}",0,86.85692094283428,set(),"{0, 6}",126.6974386724387,5
0,86.85692094283428,set(),4,98.57037056940307,"{8, 3, 36, 15}","{8, 3, 36, 15}",98.57037056940307,5
1,119.31347402597405,{6},3,98.57037056940307,"{8, 3, 36}","{8, 3, 36, 6}",125.7627677877678,5
2,126.6974386724387,"{0, 6}",2,90.94068137819318,"{8, 36}","{0, 8, 36, 6}",127.87127594627596,5
3,128.59743867243873,"{0, 27, 6}",1,88.86385553805465,{36},"{0, 27, 36, 6}",129.1445082695083,5
4,135.25357142857146,"{0, 27, 6, 7}",0,86.85692094283428,set(),"{0, 27, 6, 7}",135.25357142857146,5
0,86.85692094283428,set(),6,99.50960677179715,"{32, 3, 36, 8, 14, 15}","{32, 3, 36, 8, 14, 15}",99.50960677179715,5
1,119.31347402597405,{6},5,99.10484486703525,"{3, 36, 8, 14, 15}","{3, 36, 6, 8, 14, 15}",125.93759296259296,5
2,126.6974386724387,"{0, 6}",4,98.57037056940307,"{8, 3, 36, 15}","{0, 3, 36, 6, 8, 15}",131.6678515928516,5
3,128.59743867243873,"{0, 27, 6}",3,98.57037056940307,"{8, 3, 36}","{0, 3, 36, 6, 8, 27}",133.5678515928516,5
4,135.25357142857146,"{0, 27, 6, 7}",2,90.94068137819318,"{8, 36}","{0, 36, 6, 7, 8, 27}",136.07579365079366,5
5,136.58690476190478,"{0, 6, 39, 7, 27}",1,88.86385553805465,{36},"{0, 7, 36, 6, 39, 27}",136.8813492063492,5
6,143.77857142857144,"{0, 6, 39, 7, 27, 28}",0,86.85692094283428,set(),"{0, 7, 6, 39, 27, 28}",143.77857142857144,5
0,96.62018030290102,set(),0,96.62018030290102,set(),set(),96.62018030290102,6
0,96.62018030290102,set(),2,100.479894611173,"{8, 36}","{8, 36}",100.479894611173,6
1,144.19353587588884,{6},1,98.6204474137644,{36},"{36, 6}",144.77993512765187,6
2,155.7431651681652,"{0, 6}",0,96.62018030290102,set(),"{0, 6}",155.7431651681652,6
0,96.62018030290102,set(),4,106.66011846733012,"{8, 3, 36, 15}","{8, 3, 36, 15}",106.66011846733012,6
1,144.19353587588884,{6},3,106.60952607726405,"{8, 3, 36}","{8, 3, 36, 6}",147.91739868318817,6
2,155.7431651681652,"{0, 6}",2,100.479894611173,"{8, 36}","{0, 8, 36, 6}",156.24087301587304,6
3,157.9098318348319,"{0, 27, 6}",1,98.6204474137644,{36},"{0, 27, 36, 6}",158.18394660894666,6
4,162.6925518925519,"{0, 27, 6, 7}",0,96.62018030290102,set(),"{0, 27, 6, 7}",162.6925518925519,6
0,96.62018030290102,set(),6,109.1096636317622,"{32, 3, 36, 8, 14, 15}","{32, 3, 36, 8, 14, 15}",109.1096636317622,6
1,144.19353587588884,{6},5,107.86484367273945,"{3, 36, 8, 14, 15}","{3, 36, 6, 8, 14, 15}",148.13261810428995,6
2,155.7431651681652,"{0, 6}",4,106.66011846733012,"{8, 3, 36, 15}","{0, 3, 36, 6, 8, 15}",157.8384670884671,6
3,157.9098318348319,"{0, 27, 6}",3,106.60952607726405,"{8, 3, 36}","{0, 3, 36, 6, 8, 27}",159.92121767121768,6
4,162.6925518925519,"{0, 27, 6, 7}",2,100.479894611173,"{8, 36}","{0, 36, 6, 7, 8, 27}",163.08708513708513,6
5,164.1925518925519,"{0, 6, 39, 7, 27}",1,98.6204474137644,{36},"{0, 7, 36, 6, 39, 27}",164.41111111111113,6
6,166.25238095238097,"{0, 6, 39, 7, 27, 28}",0,96.62018030290102,set(),"{0, 7, 6, 39, 27, 28}",166.25238095238097,6
0,97.95856435731915,set(),0,97.95856435731915,set(),set(),97.95856435731915,7
0,97.95856435731915,set(),2,102.52441943007561,"{8, 36}","{8, 36}",102.52441943007561,7
1,165.7533055695594,{6},1,100.20900801098774,{36},"{36, 6}",166.11691917903215,7
2,176.62612621296827,"{0, 6}",0,97.95856435731915,set(),"{0, 6}",176.62612621296827,7
0,97.95856435731915,set(),4,108.01762466033666,"{8, 3, 36, 15}","{8, 3, 36, 15}",108.01762466033666,7
1,165.7533055695594,{6},3,107.4225039559711,"{8, 3, 36}","{8, 3, 36, 6}",167.64059530081198,7
2,176.62612621296827,"{0, 6}",2,102.52441943007561,"{8, 36}","{0, 8, 36, 6}",176.90560224089631,7
3,181.19315918000123,"{0, 27, 6}",1,100.20900801098774,{36},"{0, 27, 36, 6}",181.28571428571422,7
4,183.3412698412698,"{0, 27, 6, 7}",0,97.95856435731915,set(),"{0, 27, 6, 7}",183.3412698412698,7
0,97.95856435731915,set(),6,111.60391043115793,"{32, 3, 36, 8, 14, 15}","{32, 3, 36, 8, 14, 15}",111.60391043115793,7
1,165.7533055695594,{6},5,110.13642171605157,"{3, 36, 8, 14, 15}","{3, 36, 6, 8, 14, 15}",168.6469445071612,7
2,176.62612621296827,"{0, 6}",4,108.01762466033666,"{8, 3, 36, 15}","{0, 3, 36, 6, 8, 15}",177.87541486291488,7
3,181.19315918000123,"{0, 27, 6}",3,107.4225039559711,"{8, 3, 36}","{0, 3, 36, 6, 8, 27}",181.57043650793648,7
4,183.3412698412698,"{0, 27, 6, 7}",2,102.52441943007561,"{8, 36}","{0, 36, 6, 7, 8, 27}",183.40476190476184,7
5,183.3412698412698,"{0, 6, 39, 7, 27}",1,100.20900801098774,{36},"{0, 7, 36, 6, 39, 27}",183.36904761904756,7
6,185.6333333333333,"{0, 6, 39, 7, 27, 28}",0,97.95856435731915,set(),"{0, 7, 6, 39, 27, 28}",185.6333333333333,7
0,97.44815332564832,set(),0,97.44815332564832,set(),set(),97.44815332564832,8
0,97.44815332564832,set(),2,102.066086992227,"{8, 36}","{8, 36}",102.066086992227,8
1,182.0482094728457,{6},1,99.77838705589481,{36},"{36, 6}",182.20318782782408,8
2,186.9065249808671,"{0, 6}",0,97.44815332564832,set(),"{0, 6}",186.9065249808671,8
0,97.44815332564832,set(),4,107.06901917980373,"{8, 3, 36, 15}","{8, 3, 36, 15}",107.06901917980373,8
1,182.0482094728457,{6},3,106.28759451045104,"{8, 3, 36}","{8, 3, 36, 6}",183.0595962946582,8
2,186.9065249808671,"{0, 6}",2,102.066086992227,"{8, 36}","{0, 8, 36, 6}",187.00960101989514,8
3,188.8286741036741,"{0, 27, 6}",1,99.77838705589481,{36},"{0, 27, 36, 6}",188.8286741036741,8
4,190.49213564213565,"{0, 27, 6, 7}",0,97.44815332564832,set(),"{0, 27, 6, 7}",190.49213564213565,8
0,97.44815332564832,set(),6,110.77741306489058,"{32, 3, 36, 8, 14, 15}","{32, 3, 36, 8, 14, 15}",110.77741306489058,8
1,182.0482094728457,{6},5,109.21628085188274,"{3, 36, 8, 14, 15}","{3, 36, 6, 8, 14, 15}",183.7282545155223,8
2,186.9065249808671,"{0, 6}",4,107.06901917980373,"{8, 3, 36, 15}","{0, 3, 36, 6, 8, 15}",187.7093253968254,8
3,188.8286741036741,"{0, 27, 6}",3,106.28759451045104,"{8, 3, 36}","{0, 3, 36, 6, 8, 27}",189.0563492063492,8
4,190.49213564213565,"{0, 27, 6, 7}",2,102.066086992227,"{8, 36}","{0, 36, 6, 7, 8, 27}",190.51031746031745,8
5,190.49213564213565,"{0, 6, 39, 7, 27}",1,99.77838705589481,{36},"{0, 7, 36, 6, 39, 27}",190.49213564213565,8
6,192.6436507936508,"{0, 6, 39, 7, 27, 28}",0,97.44815332564832,set(),"{0, 7, 6, 39, 27, 28}",192.6436507936508,8
0,98.39984018958461,set(),0,98.39984018958461,set(),set(),98.39984018958461,9
0,98.39984018958461,set(),2,103.19587408995673,"{8, 36}","{8, 36}",103.19587408995673,9
1,193.45071352915343,{6},1,100.80634984886547,{36},"{36, 6}",193.58543214387203,9
2,197.0739475500345,"{0, 6}",0,98.39984018958461,set(),"{0, 6}",197.0739475500345,9
0,98.39984018958461,set(),4,108.16103001787953,"{8, 3, 36, 15}","{8, 3, 36, 15}",108.16103001787953,9
1,193.45071352915343,{6},3,106.9193689630861,"{8, 3, 36}","{8, 3, 36, 6}",194.0241868425692,9
2,197.0739475500345,"{0, 6}",2,103.19587408995673,"{8, 36}","{0, 8, 36, 6}",197.14537612146307,9
3,197.50873015873017,"{0, 27, 6}",1,100.80634984886547,{36},"{0, 27, 36, 6}",197.58015873015876,9
4,198.30873015873016,"{0, 27, 6, 7}",0,98.39984018958461,set(),"{0, 27, 6, 7}",198.30873015873016,9
0,98.39984018958461,set(),6,112.95980804831895,"{32, 3, 36, 8, 14, 15}","{32, 3, 36, 8, 14, 15}",112.95980804831895,9
1,193.45071352915343,{6},5,110.94672850053784,"{3, 36, 8, 14, 15}","{3, 36, 6, 8, 14, 15}",194.31569533407767,9
2,197.0739475500345,"{0, 6}",4,108.16103001787953,"{8, 3, 36, 15}","{0, 3, 36, 6, 8, 15}",197.495670995671,9
3,197.50873015873017,"{0, 27, 6}",3,106.9193689630861,"{8, 3, 36}","{0, 3, 36, 6, 8, 27}",197.77142857142857,9
4,198.30873015873016,"{0, 27, 6, 7}",2,103.19587408995673,"{8, 36}","{0, 36, 6, 7, 8, 27}",198.38015873015874,9
5,198.30873015873016,"{0, 6, 39, 7, 27}",1,100.80634984886547,{36},"{0, 7, 36, 6, 39, 27}",198.38015873015874,9
6,199.63015873015874,"{0, 6, 39, 7, 27, 28}",0,98.39984018958461,set(),"{0, 7, 6, 39, 27, 28}",199.63015873015874,9
0,96.0839533827435,set(),0,96.0839533827435,set(),set(),96.0839533827435,10
0,96.0839533827435,set(),2,101.01956689570788,"{8, 36}","{8, 36}",101.01956689570788,10
1,197.95024142524142,{6},1,98.4922535372135,{36},"{36, 6}",198.00049783549784,10
2,200.5642857142857,"{0, 6}",0,96.0839533827435,set(),"{0, 6}",200.5642857142857,10
0,96.0839533827435,set(),4,106.2085363732113,"{8, 3, 36, 15}","{8, 3, 36, 15}",106.2085363732113,10
1,197.95024142524142,{6},3,104.27864096397097,"{8, 3, 36}","{8, 3, 36, 6}",198.21374948580834,10
2,200.5642857142857,"{0, 6}",2,101.01956689570788,"{8, 36}","{0, 8, 36, 6}",200.5642857142857,10
3,200.5642857142857,"{0, 27, 6}",1,98.4922535372135,{36},"{0, 27, 36, 6}",200.5642857142857,10
4,201.23095238095237,"{0, 27, 6, 7}",0,96.0839533827435,set(),"{0, 27, 6, 7}",201.23095238095237,10
0,96.0839533827435,set(),6,111.86569498224517,"{32, 3, 36, 8, 14, 15}","{32, 3, 36, 8, 14, 15}",111.86569498224517,10
1,197.95024142524142,{6},5,109.19688975030935,"{3, 36, 8, 14, 15}","{3, 36, 6, 8, 14, 15}",198.51405775242094,10
2,200.5642857142857,"{0, 6}",4,106.2085363732113,"{8, 3, 36, 15}","{0, 3, 36, 6, 8, 15}",200.73268398268397,10
3,200.5642857142857,"{0, 27, 6}",3,104.27864096397097,"{8, 3, 36}","{0, 3, 36, 6, 8, 27}",200.61107226107225,10
4,201.23095238095237,"{0, 27, 6, 7}",2,101.01956689570788,"{8, 36}","{0, 36, 6, 7, 8, 27}",201.23095238095237,10
5,201.23095238095237,"{0, 6, 39, 7, 27}",1,98.4922535372135,{36},"{0, 7, 36, 6, 39, 27}",201.23095238095237,10
6,201.23095238095237,"{0, 6, 39, 7, 27, 28}",0,96.0839533827435,set(),"{0, 7, 6, 39, 27, 28}",201.23095238095237,10
0,93.60485813707538,set(),0,93.60485813707538,set(),set(),93.60485813707538,11
0,93.60485813707538,set(),2,98.57623558255906,"{8, 36}","{8, 36}",98.57623558255906,11
1,203.0818181818182,{6},1,96.01257069166263,{36},"{36, 6}",203.0818181818182,11
2,203.0818181818182,"{0, 6}",0,93.60485813707538,set(),"{0, 6}",203.0818181818182,11
0,93.60485813707538,set(),4,104.12584122546741,"{8, 3, 36, 15}","{8, 3, 36, 15}",104.12584122546741,11
1,203.0818181818182,{6},3,101.62765260304336,"{8, 3, 36}","{8, 3, 36, 6}",203.1818181818182,11
2,203.0818181818182,"{0, 6}",2,98.57623558255906,"{8, 36}","{0, 8, 36, 6}",203.0818181818182,11
3,203.9,"{0, 27, 6}",1,96.01257069166263,{36},"{0, 27, 36, 6}",203.9,11
4,203.9,"{0, 27, 6, 7}",0,93.60485813707538,set(),"{0, 27, 6, 7}",203.9,11
0,93.60485813707538,set(),6,110.0901028563472,"{32, 3, 36, 8, 14, 15}","{32, 3, 36, 8, 14, 15}",110.0901028563472,11
1,203.0818181818182,{6},5,107.12925701042482,"{3, 36, 8, 14, 15}","{3, 36, 6, 8, 14, 15}",203.2,11
2,203.0818181818182,"{0, 6}",4,104.12584122546741,"{8, 3, 36, 15}","{0, 3, 36, 6, 8, 15}",203.2,11
3,203.9,"{0, 27, 6}",3,101.62765260304336,"{8, 3, 36}","{0, 3, 36, 6, 8, 27}",204.0,11
4,203.9,"{0, 27, 6, 7}",2,98.57623558255906,"{8, 36}","{0, 36, 6, 7, 8, 27}",203.9,11
5,203.9,"{0, 6, 39, 7, 27}",1,96.01257069166263,{36},"{0, 7, 36, 6, 39, 27}",203.9,11
6,203.9,"{0, 6, 39, 7, 27, 28}",0,93.60485813707538,set(),"{0, 7, 6, 39, 27, 28}",203.9,11
0,91.68676837959552,set(),0,91.68676837959552,set(),set(),91.68676837959552,12
0,91.68676837959552,set(),2,96.74876460801651,"{8, 35}","{8, 35}",96.74876460801651,12
1,205.0,{6},1,94.16772881321945,{35},"{35, 6}",205.0,12
2,205.0,"{0, 6}",0,91.68676837959552,set(),"{0, 6}",205.0,12
0,91.68676837959552,set(),4,102.28783108975162,"{8, 3, 35, 15}","{8, 3, 35, 15}",102.28783108975162,12
1,205.0,{6},3,99.57002093838236,"{8, 3, 35}","{8, 35, 3, 6}",205.0,12
2,205.0,"{0, 6}",2,96.74876460801651,"{8, 35}","{0, 8, 35, 6}",205.0,12
3,205.0,"{0, 27, 6}",1,94.16772881321945,{35},"{0, 35, 27, 6}",205.0,12
4,205.0,"{0, 27, 6, 7}",0,91.68676837959552,set(),"{0, 27, 6, 7}",205.0,12
0,91.68676837959552,set(),6,108.3828815237734,"{32, 3, 35, 8, 14, 15}","{32, 3, 35, 8, 14, 15}",108.3828815237734,12
1,205.0,{6},5,105.34194966492863,"{3, 35, 8, 14, 15}","{3, 35, 6, 8, 14, 15}",205.0,12
2,205.0,"{0, 6}",4,102.28783108975162,"{8, 3, 35, 15}","{0, 3, 35, 6, 8, 15}",205.0,12
3,205.0,"{0, 27, 6}",3,99.57002093838236,"{8, 3, 35}","{0, 3, 35, 6, 8, 27}",205.0,12
4,205.0,"{0, 27, 6, 7}",2,96.74876460801651,"{8, 35}","{0, 35, 6, 7, 8, 27}",205.0,12
5,205.0,"{0, 6, 39, 7, 27}",1,94.16772881321945,{35},"{0, 35, 7, 6, 39, 27}",205.0,12
6,205.0,"{0, 6, 39, 7, 27, 28}",0,91.68676837959552,set(),"{0, 7, 6, 39, 27, 28}",205.0,12
